ZIP,TERMINAL,SERVICEOUTBOUND,DAYSOUTBOUND,SERVICEINBOUND,DAYSINBOUND
54734,MN001,D,4,D,4
54735,MN001,D,4,D,4
54736,MN001,D,4,D,4
54737,MN001,D,4,D,4
54738,MN001,D,4,D,4
54739,MN001,D,4,D,4
54740,MN001,D,4,D,4
54741,MN001,D,4,D,4
54742,MN001,D,4,D,4
54743,MN001,D,4,D,4
54745,MN001,D,4,D,4
54746,MN001,D,4,D,4
54747,MN001,D,4,D,4
54748,MN001,D,4,D,4
54749,MN001,D,4,D,4
54750,MN001,D,4,D,4
54751,MN001,D,4,D,4
54754,MN001,D,4,D,4
54755,MN001,D,4,D,4
54756,MN001,D,4,D,4
54757,MN001,D,4,D,4
54758,MN001,D,4,D,4
54759,MN001,D,4,D,4
54760,MN001,D,4,D,4
54761,MN001,D,4,D,4
54762,MN001,D,4,D,4
54763,MN001,D,4,D,4
54764,MN001,D,4,D,4
54765,MN001,D,4,D,4
54766,MN001,D,4,D,4
54767,MN001,D,4,D,4
54768,MN001,D,4,D,4
54769,MN001,D,4,D,4
54770,MN001,D,4,D,4
54771,MN001,D,4,D,4
54772,MN001,D,4,D,4
54773,MN001,D,4,D,4
54774,MN001,D,4,D,4
54801,MN001,D,4,D,4
54805,MN001,D,4,D,4
54806,MN001,D,8,D,8
54810,MN001,D,4,D,4
54812,MN001,D,4,D,4
54813,MN001,D,4,D,4
54814,MN001,D,8,D,8
54816,MN001,D,8,D,8
54817,MN001,D,4,D,4
54818,MN001,D,4,D,4
54819,MN001,D,4,D,4
54820,MN001,D,8,D,8
54821,MN001,D,8,D,8
54822,MN001,D,4,D,4
54824,MN001,D,4,D,4
54826,MN001,D,4,D,4
54827,MN001,D,8,D,8
54828,MN001,D,8,D,8
54829,MN001,D,4,D,4
54830,MN001,D,4,D,4
54832,MN001,D,8,D,8
54834,MN001,D,4,D,4
54835,MN001,D,4,D,4
54836,MN001,D,8,D,8
54837,MN001,D,4,D,4
54838,MN001,D,4,D,4
54839,MN001,D,8,D,8
54840,MN001,D,4,D,4
54841,MN001,D,4,D,4
54842,MN001,D,8,D,8
54843,MN001,D,4,D,4
54844,MN001,D,8,D,8
54845,MN001,D,4,D,4
54846,MN001,D,8,D,8
54847,MN001,D,8,D,8
54848,MN001,D,4,D,4
54849,MN001,D,8,D,8
54850,MN001,D,8,D,8
54853,MN001,D,4,D,4
54854,MN001,D,8,D,8
54855,MN001,D,8,D,8
54856,MN001,D,8,D,8
54857,MN001,D,4,D,4
54858,MN001,D,4,D,4
54859,MN001,D,4,D,4
54861,MN001,D,8,D,8
54862,MN001,D,8,D,8
54864,MN001,D,8,D,8
54865,MN001,D,8,D,8
54867,MN001,D,8,D,8
54868,MN001,D,4,D,4
54870,MN001,D,4,D,4
54871,MN001,D,4,D,4
54872,MN001,D,4,D,4
54873,MN001,D,8,D,8
54874,MN001,D,8,D,8
54875,MN001,D,4,D,4
54876,MN001,D,4,D,4
54880,MN001,D,8,D,8
54888,MN001,D,4,D,4
54889,MN001,D,4,D,4
54890,MN001,D,4,D,4
54891,MN001,D,8,D,8
54893,MN001,D,4,D,4
54895,MN001,D,4,D,4
54896,MN001,D,8,D,8
54901,WI005,D,4,D,4
54902,WI005,D,4,D,4
54903,WI005,D,8,D,8
54904,WI005,D,4,D,4
54906,WI005,D,4,D,4
54909,WI005,D,8,D,8
54911,WI005,D,4,D,4
54912,WI005,D,8,D,8
54913,WI005,D,4,D,4
54914,WI005,D,4,D,4
54915,WI005,D,4,D,4
54919,WI005,D,4,D,4
54921,WI005,D,8,D,8
54922,MN001,D,8,D,8
54923,WI005,D,4,D,4
54926,WI005,D,4,D,4
54927,WI005,D,4,D,4
54928,MN001,D,8,D,8
54929,MN001,D,8,D,8
54930,WI005,D,4,D,4
54931,WI005,D,4,D,4
54932,WI005,D,4,D,4
54933,MN001,D,8,D,8
54934,WI005,D,4,D,4
54935,WI005,D,4,D,4
54936,WI005,D,8,D,8
54937,WI005,D,4,D,4
54940,WI005,D,4,D,4
54941,WI005,D,4,D,4
54942,WI005,D,4,D,4
54943,WI005,D,4,D,4
54944,WI005,D,4,D,4
54945,MN001,D,8,D,8
54946,WI005,D,4,D,4
54947,WI005,D,4,D,4
54948,MN001,D,8,D,8
54949,MN001,D,8,D,8
54950,MN001,D,8,D,8
54952,WI005,D,4,D,4
54956,WI005,D,4,D,4
54957,WI005,D,4,D,4
54960,WI005,D,4,D,4
54961,WI005,D,4,D,4
54962,MN001,D,8,D,8
54963,WI005,D,4,D,4
54964,WI005,D,4,D,4
54965,WI005,D,4,D,4
54966,WI005,D,8,D,8
54967,WI005,D,4,D,4
54968,WI005,D,4,D,4
54969,WI005,D,4,D,4
54970,WI005,D,4,D,4
54971,WI005,D,4,D,4
54974,WI005,D,4,D,4
54976,WI005,D,4,D,4
54977,WI005,D,4,D,4
54978,MN001,D,8,D,8
54979,WI005,D,4,D,4
54980,WI005,D,4,D,4
54981,WI005,D,4,D,4
54982,WI005,D,4,D,4
54983,WI005,D,4,D,4
54984,WI005,D,4,D,4
54985,WI005,D,4,D,4
54986,WI005,D,4,D,4
54990,WI005,D,4,D,4
55001,MN001,D,3,D,3
55002,MN001,D,4,D,4
55003,MN001,D,3,D,3
55005,MN001,D,3,D,3
55006,MN001,D,4,D,4
55007,MN001,D,4,D,4
55008,MN001,D,4,D,4
55009,MN001,D,3,D,3
55010,MN001,D,3,D,3
55011,MN001,D,3,D,3
55012,MN001,D,3,D,3
55013,MN001,D,3,D,3
55014,MN001,D,3,D,3
55016,MN001,D,3,D,3
55017,MN001,D,4,D,4
55018,MN001,D,3,D,3
55019,MN001,D,3,D,3
55020,MN001,D,3,D,3
55021,MN001,D,3,D,3
55024,MN001,D,3,D,3
55025,MN001,D,3,D,3
55026,MN001,D,4,D,4
55027,MN001,D,4,D,4
55029,MN001,D,4,D,4
55030,MN001,D,4,D,4
55031,MN001,D,3,D,3
55032,MN001,D,4,D,4
55033,MN001,D,3,D,3
55036,MN001,D,4,D,4
55037,MN001,D,4,D,4
55038,MN001,D,3,D,3
55040,MN001,D,4,D,4
55041,MN001,D,4,D,4
55042,MN001,D,3,D,3
55043,MN001,D,3,D,3
55044,MN001,D,3,D,3
55045,MN001,D,3,D,3
55046,MN001,D,3,D,3
55047,MN001,D,3,D,3
55049,MN001,D,4,D,4
55051,MN001,D,4,D,4
55052,MN001,D,4,D,4
55053,MN001,D,3,D,3
55054,MN001,D,3,D,3
55055,MN001,D,3,D,3
55056,MN001,D,4,D,4
55057,MN001,D,3,D,3
55060,MN001,D,4,D,4
55063,MN001,D,4,D,4
55065,MN001,D,3,D,3
55066,MN001,D,3,D,3
55067,MN001,D,4,D,4
55068,MN001,D,3,D,3
55069,MN001,D,4,D,4
55070,MN001,D,4,D,4
55071,MN001,D,3,D,3
55072,MN001,D,4,D,4
55073,MN001,D,3,D,3
55074,MN001,D,4,D,4
55075,MN001,D,3,D,3
55076,MN001,D,3,D,3
55077,MN001,D,3,D,3
55078,MN001,D,8,D,8
55079,MN001,D,3,D,3
55080,MN001,D,4,D,4
55082,MN001,D,3,D,3
55083,MN001,D,3,D,3
55084,MN001,D,4,D,4
55085,MN001,D,3,D,3
55087,MN001,D,3,D,3
55088,MN001,D,3,D,3
55089,MN001,D,3,D,3
55090,MN001,D,3,D,3
55092,MN001,D,3,D,3
55101,MN001,D,3,D,3
55102,MN001,D,3,D,3
55103,MN001,D,3,D,3
55104,MN001,D,3,D,3
55105,MN001,D,3,D,3
55106,MN001,D,3,D,3
55107,MN001,D,3,D,3
55108,MN001,D,3,D,3
55109,MN001,D,3,D,3
55110,MN001,D,3,D,3
55111,MN001,D,3,D,3
55112,MN001,D,3,D,3
55113,MN001,D,3,D,3
55114,MN001,D,3,D,3
55115,MN001,D,3,D,3
55116,MN001,D,3,D,3
55117,MN001,D,3,D,3
55118,MN001,D,3,D,3
55119,MN001,D,3,D,3
55120,MN001,D,3,D,3
55121,MN001,D,3,D,3
55122,MN001,D,3,D,3
55123,MN001,D,3,D,3
55124,MN001,D,3,D,3
55125,MN001,D,3,D,3
55126,MN001,D,3,D,3
55127,MN001,D,3,D,3
55128,MN001,D,3,D,3
55129,MN001,D,3,D,3
55130,MN001,D,3,D,3
55133,MN001,D,3,D,3
55144,MN001,D,3,D,3
55145,MN001,D,3,D,3
55146,MN001,D,3,D,3
55150,MN001,D,3,D,3
55155,MN001,D,3,D,3
55164,MN001,D,8,D,8
55165,MN001,D,8,D,8
55170,MN001,D,3,D,3
55301,MN001,D,3,D,3
55302,MN001,D,4,D,4
55303,MN001,D,3,D,3
55304,MN001,D,3,D,3
55305,MN001,D,3,D,3
55306,MN001,D,3,D,3
55307,MN001,D,4,D,4
55308,MN001,D,4,D,4
55309,MN001,D,4,D,4
55310,MN001,D,4,D,4
55311,MN001,D,3,D,3
55312,MN001,D,4,D,4
55313,MN001,D,4,D,4
55314,MN001,D,4,D,4
55315,MN001,D,3,D,3
55316,MN001,D,3,D,3
55317,MN001,D,3,D,3
55318,MN001,D,3,D,3
55319,MN001,D,4,D,4
55320,MN001,D,4,D,4
55321,MN001,D,4,D,4
55322,MN001,D,3,D,3
55323,MN001,D,3,D,3
55324,MN001,D,4,D,4
55325,MN001,D,4,D,4
55327,MN001,D,3,D,3
55328,MN001,D,3,D,3
55329,MN001,D,4,D,4
55330,MN001,D,3,D,3
55331,MN001,D,3,D,3
55332,MN001,D,4,D,4
55333,MN001,D,4,D,4
55334,MN001,D,4,D,4
55335,MN001,D,4,D,4
55336,MN001,D,4,D,4
55337,MN001,D,3,D,3
55338,MN001,D,4,D,4
55339,MN001,D,3,D,3
55340,MN001,D,3,D,3
55341,MN001,D,4,D,4
55342,MN001,D,4,D,4
55343,MN001,D,3,D,3
55344,MN001,D,3,D,3
55345,MN001,D,3,D,3
55346,MN001,D,3,D,3
55347,MN001,D,3,D,3
55348,MN001,D,8,D,8
55349,MN001,D,4,D,4
55350,MN001,D,4,D,4
55352,MN001,D,3,D,3
55353,MN001,D,4,D,4
55354,MN001,D,4,D,4
55355,MN001,D,4,D,4
55356,MN001,D,3,D,3
55357,MN001,D,3,D,3
55358,MN001,D,4,D,4
55359,MN001,D,3,D,3
55360,MN001,D,3,D,3
55361,MN001,D,3,D,3
55362,MN001,D,4,D,4
55363,MN001,D,3,D,3
55364,MN001,D,3,D,3
55366,MN001,D,4,D,4
55367,MN001,D,3,D,3
55368,MN001,D,3,D,3
55369,MN001,D,3,D,3
55370,MN001,D,3,D,3
55371,MN001,D,4,D,4
55372,MN001,D,3,D,3
55373,MN001,D,3,D,3
55374,MN001,D,3,D,3
55375,MN001,D,3,D,3
55376,MN001,D,3,D,3
55377,MN001,D,4,D,4
55378,MN001,D,3,D,3
55379,MN001,D,3,D,3
55380,MN001,D,4,D,4
55381,MN001,D,4,D,4
55382,MN001,D,4,D,4
55383,MN001,D,8,D,8
55384,MN001,D,3,D,3
55385,MN001,D,4,D,4
55386,MN001,D,3,D,3
55387,MN001,D,3,D,3
55388,MN001,D,3,D,3
55389,MN001,D,4,D,4
55390,MN001,D,4,D,4
55391,MN001,D,3,D,3
55392,MN001,D,3,D,3
55393,MN001,D,8,D,8
55395,MN001,D,4,D,4
55396,MN001,D,4,D,4
55397,MN001,D,3,D,3
55398,MN001,D,4,D,4
55401,MN001,D,3,D,3
55402,MN001,D,3,D,3
55403,MN001,D,3,D,3
55404,MN001,D,3,D,3
55405,MN001,D,3,D,3
55406,MN001,D,3,D,3
55407,MN001,D,3,D,3
55408,MN001,D,3,D,3
55409,MN001,D,3,D,3
55410,MN001,D,3,D,3
55411,MN001,D,3,D,3
55412,MN001,D,3,D,3
55413,MN001,D,3,D,3
55414,MN001,D,3,D,3
55415,MN001,D,3,D,3
55416,MN001,D,3,D,3
55417,MN001,D,3,D,3
55418,MN001,D,3,D,3
55419,MN001,D,3,D,3
55420,MN001,D,3,D,3
55421,MN001,D,3,D,3
55422,MN001,D,3,D,3
55423,MN001,D,3,D,3
55424,MN001,D,3,D,3
55425,MN001,D,3,D,3
55426,MN001,D,3,D,3
55427,MN001,D,3,D,3
55428,MN001,D,3,D,3
55429,MN001,D,3,D,3
55430,MN001,D,3,D,3
55431,MN001,D,3,D,3
55432,MN001,D,3,D,3
55433,MN001,D,3,D,3
55434,MN001,D,3,D,3
55435,MN001,D,3,D,3
55436,MN001,D,3,D,3
55437,MN001,D,3,D,3
55438,MN001,D,3,D,3
55439,MN001,D,3,D,3
55440,MN001,D,8,D,8
55441,MN001,D,3,D,3
55442,MN001,D,3,D,3
55443,MN001,D,3,D,3
55444,MN001,D,3,D,3
55445,MN001,D,3,D,3
55446,MN001,D,3,D,3
55447,MN001,D,3,D,3
55448,MN001,D,3,D,3
55449,MN001,D,3,D,3
55450,MN001,D,3,D,3
55454,MN001,D,3,D,3
55455,MN001,D,3,D,3
55458,MN001,D,8,D,8
55459,MN001,D,8,D,8
55460,MN001,D,8,D,8
55467,MN001,D,3,D,3
55470,MN001,D,8,D,8
55473,MN001,D,8,D,8
55474,MN001,D,3,D,3
55479,MN001,D,3,D,3
55480,MN001,D,8,D,8
55483,MN001,D,3,D,3
55484,MN001,D,3,D,3
55485,MN001,D,3,D,3
55486,MN001,D,3,D,3
55487,MN001,D,3,D,3
55488,MN001,D,3,D,3
55554,MN001,D,8,D,8
55569,MN001,D,8,D,8
55572,MN001,D,8,D,8
55573,MN001,D,8,D,8
55575,MN001,D,8,D,8
55576,MN001,D,3,D,3
55577,MN001,D,8,D,8
55583,MN001,D,8,D,8
55584,MN001,D,8,D,8
55592,MN001,D,8,D,8
55593,MN001,D,8,D,8
55599,MN001,D,8,D,8
55601,MN001,D,8,D,8
55602,MN001,D,8,D,8
55603,MN001,D,8,D,8
55604,MN001,D,8,D,8
55605,MN001,D,8,D,8
55606,MN001,D,8,D,8
55607,MN001,D,8,D,8
55609,MN001,D,8,D,8
55612,MN001,D,8,D,8
55613,MN001,D,8,D,8
55614,MN001,D,8,D,8
55615,MN001,D,8,D,8
55616,MN001,D,8,D,8
55701,MN001,D,8,D,8
55702,MN001,D,8,D,8
55703,MN001,D,8,D,8
55704,MN001,D,4,D,4
55705,MN001,D,8,D,8
55706,MN001,D,8,D,8
55707,MN001,D,4,D,4
55708,MN001,D,8,D,8
55709,MN001,D,8,D,8
55710,MN001,D,8,D,8
55711,MN001,D,8,D,8
55712,MN001,D,4,D,4
55713,MN001,D,8,D,8
55716,MN001,D,8,D,8
55717,MN001,D,8,D,8
55718,MN001,D,4,D,4
55719,MN001,D,8,D,8
55720,MN001,D,4,D,4
55721,MN001,D,8,D,8
55722,MN001,D,8,D,8
55723,MN001,D,8,D,8
55724,MN001,D,8,D,8
55725,MN001,D,8,D,8
55726,MN001,D,4,D,4
55730,MN001,D,8,D,8
55731,MN001,D,8,D,8
55732,MN001,D,8,D,8
55733,MN001,D,4,D,4
55734,MN001,D,8,D,8
55735,MN001,D,4,D,4
55736,MN001,D,8,D,8
55738,MN001,D,8,D,8
55741,MN001,D,8,D,8
55742,MN001,D,8,D,8
55744,MN001,D,8,D,8
55745,MN001,D,8,D,8
55746,MN001,D,8,D,8
55748,MN001,D,8,D,8
55749,MN001,D,4,D,4
55750,MN001,D,8,D,8
55751,MN001,D,8,D,8
55752,MN001,D,8,D,8
55753,MN001,D,8,D,8
55756,MN001,D,4,D,4
55757,MN001,D,4,D,4
55758,MN001,D,8,D,8
55760,MN001,D,8,D,8
55763,MN001,D,8,D,8
55764,MN001,D,8,D,8
55765,MN001,D,8,D,8
55766,MN001,D,8,D,8
55767,MN001,D,4,D,4
55768,MN001,D,8,D,8
55769,MN001,D,8,D,8
55771,MN001,D,8,D,8
55772,MN001,D,8,D,8
55775,MN001,D,8,D,8
55777,MN001,D,8,D,8
55779,MN001,D,8,D,8
55780,MN001,D,4,D,4
55781,MN001,D,8,D,8
55782,MN001,D,8,D,8
55783,MN001,D,4,D,4
55784,MN001,D,8,D,8
55785,MN001,D,8,D,8
55786,MN001,D,8,D,8
55787,MN001,D,8,D,8
55790,MN001,D,8,D,8
55791,MN001,D,8,D,8
55792,MN001,D,8,D,8
55793,MN001,D,8,D,8
55795,MN001,D,4,D,4
55796,MN001,D,8,D,8
55797,MN001,D,4,D,4
55798,MN001,D,4,D,4
55801,MN001,D,8,D,8
55802,MN001,D,8,D,8
55803,MN001,D,8,D,8
55804,MN001,D,8,D,8
55805,MN001,D,8,D,8
55806,MN001,D,8,D,8
55807,MN001,D,8,D,8
55808,MN001,D,8,D,8
55810,MN001,D,8,D,8
55811,MN001,D,8,D,8
55812,MN001,D,8,D,8
55814,MN001,D,8,D,8
55815,MN001,D,8,D,8
55816,MN001,D,8,D,8
55901,MN001,D,4,D,4
55902,MN001,D,4,D,4
55903,MN001,D,8,D,8
55904,MN001,D,4,D,4
55905,MN001,D,4,D,4
55906,MN001,D,4,D,4
55909,MN001,D,4,D,4
55910,MN001,D,4,D,4
55912,MN001,D,4,D,4
55917,MN001,D,4,D,4
55918,MN001,D,4,D,4
55919,MN001,D,8,D,8
55920,MN001,D,4,D,4
55921,MN001,D,4,D,4
55922,MN001,D,4,D,4
55923,MN001,D,4,D,4
55924,MN001,D,4,D,4
55925,MN001,D,4,D,4
55926,MN001,D,4,D,4
55927,MN001,D,4,D,4
55929,MN001,D,4,D,4
55931,MN001,D,8,D,8
55932,MN001,D,4,D,4
55933,MN001,D,4,D,4
55934,MN001,D,4,D,4
55935,MN001,D,4,D,4
55936,MN001,D,4,D,4
55939,MN001,D,4,D,4
55940,MN001,D,4,D,4
55941,MN001,D,4,D,4
55942,MN001,D,4,D,4
55943,MN001,D,4,D,4
55944,MN001,D,4,D,4
55945,MN001,D,4,D,4
55946,MN001,D,3,D,3
55947,MN001,D,4,D,4
55949,MN001,D,4,D,4
55950,MN001,D,4,D,4
55951,MN001,D,4,D,4
55952,MN001,D,4,D,4
55953,MN001,D,4,D,4
55954,MN001,D,4,D,4
55955,MN001,D,4,D,4
55956,MN001,D,4,D,4
55957,MN001,D,4,D,4
55959,MN001,D,4,D,4
55960,MN001,D,4,D,4
55961,MN001,D,4,D,4
55962,MN001,D,4,D,4
55963,MN001,D,4,D,4
55964,MN001,D,4,D,4
55965,MN001,D,4,D,4
55967,MN001,D,4,D,4
55968,MN001,D,4,D,4
55969,MN001,D,4,D,4
55970,MN001,D,4,D,4
55971,MN001,D,4,D,4
55972,MN001,D,4,D,4
55973,MN001,D,4,D,4
55974,MN001,D,4,D,4
55975,MN001,D,4,D,4
55976,MN001,D,4,D,4
55977,MN001,D,4,D,4
55979,MN001,D,4,D,4
55981,MN001,D,4,D,4
55982,MN001,D,4,D,4
55983,MN001,D,3,D,3
55985,MN001,D,4,D,4
55987,MN001,D,4,D,4
55988,MN001,D,4,D,4
55990,MN001,D,4,D,4
55991,MN001,D,4,D,4
55992,MN001,D,4,D,4
56001,MN001,D,4,D,4
56002,MN001,D,8,D,8
56003,MN001,D,4,D,4
56007,MN001,D,4,D,4
56009,MN001,D,4,D,4
56010,MN001,D,4,D,4
56011,MN001,D,3,D,3
56013,MN001,D,4,D,4
56014,MN001,D,4,D,4
56016,MN001,D,4,D,4
56017,MN001,D,4,D,4
56019,MN001,D,4,D,4
56020,MN001,D,4,D,4
56021,MN001,D,4,D,4
56022,MN001,D,4,D,4
56023,MN001,D,4,D,4
56024,MN001,D,4,D,4
56025,MN001,D,4,D,4
56026,MN001,D,4,D,4
56027,IA002,D,8,D,8
56028,MN001,D,4,D,4
56029,MN001,D,4,D,4
56030,MN001,D,4,D,4
56031,MN001,D,4,D,4
56032,MN001,D,4,D,4
56033,MN001,D,4,D,4
56034,MN001,D,4,D,4
56035,MN001,D,4,D,4
56036,MN001,D,4,D,4
56037,MN001,D,4,D,4
56039,MN001,D,4,D,4
56041,MN001,D,4,D,4
56042,MN001,D,4,D,4
56043,MN001,D,4,D,4
56044,MN001,D,4,D,4
56045,MN001,D,4,D,4
56046,MN001,D,4,D,4
56047,MN001,D,4,D,4
56048,MN001,D,4,D,4
56050,MN001,D,4,D,4
56051,MN001,D,4,D,4
56052,MN001,D,4,D,4
56054,MN001,D,4,D,4
56055,MN001,D,4,D,4
56056,MN001,D,4,D,4
56057,MN001,D,4,D,4
56058,MN001,D,4,D,4
56060,MN001,D,4,D,4
56062,MN001,D,4,D,4
56063,MN001,D,4,D,4
56065,MN001,D,4,D,4
56068,MN001,D,4,D,4
56069,MN001,D,3,D,3
56071,MN001,D,3,D,3
56072,MN001,D,4,D,4
56073,MN001,D,4,D,4
56074,MN001,D,4,D,4
56075,MN001,D,4,D,4
56078,MN001,D,4,D,4
56080,MN001,D,4,D,4
56081,MN001,D,4,D,4
56082,MN001,D,4,D,4
56083,MN001,D,4,D,4
56084,MN001,D,4,D,4
56085,MN001,D,4,D,4
56087,MN001,D,4,D,4
56088,MN001,D,4,D,4
56089,MN001,D,4,D,4
56090,MN001,D,4,D,4
56091,MN001,D,4,D,4
56093,MN001,D,4,D,4
56096,MN001,D,4,D,4
56097,MN001,D,4,D,4
56098,MN001,D,4,D,4
56101,MN001,D,4,D,4
56110,MN001,D,8,D,8
56111,MN001,D,8,D,8
56113,MN001,D,8,D,8
56114,MN001,D,8,D,8
56115,MN001,D,8,D,8
56116,MN001,D,8,D,8
56117,MN001,D,8,D,8
56118,MN001,D,4,D,4
56119,MN001,D,8,D,8
56120,MN001,D,4,D,4
56121,MN001,D,8,D,8
56122,MN001,D,8,D,8
56123,MN001,D,8,D,8
56125,MN001,D,8,D,8
56127,MN001,D,8,D,8
56128,MN001,D,8,D,8
56129,MN001,D,8,D,8
56131,MN001,D,8,D,8
56132,MN001,D,8,D,8
56134,MN001,D,8,D,8
56136,MN001,D,8,D,8
56137,MN001,D,8,D,8
56138,MN001,D,8,D,8
56139,MN001,D,8,D,8
56140,MN001,D,8,D,8
56141,MN001,D,8,D,8
56142,MN001,D,8,D,8
56143,MN001,D,8,D,8
56144,MN001,D,8,D,8
56145,MN001,D,8,D,8
56146,MN001,D,8,D,8
56147,MN001,D,8,D,8
56149,MN001,D,8,D,8
56150,MN001,D,8,D,8
56151,MN001,D,8,D,8
56152,MN001,D,4,D,4
56153,MN001,D,8,D,8
56155,MN001,D,8,D,8
56156,MN001,D,8,D,8
56157,MN001,D,8,D,8
56158,MN001,D,8,D,8
56159,MN001,D,4,D,4
56160,MN001,D,4,D,4
56161,MN001,D,8,D,8
56162,MN001,D,4,D,4
56164,MN001,D,8,D,8
56165,MN001,D,8,D,8
56166,MN001,D,4,D,4
56167,MN001,D,8,D,8
56168,MN001,D,8,D,8
56169,MN001,D,8,D,8
56170,MN001,D,8,D,8
56171,MN001,D,8,D,8
56172,MN001,D,8,D,8
56173,MN001,D,8,D,8
56174,MN001,D,8,D,8
56175,MN001,D,8,D,8
56176,MN001,D,4,D,4
56177,MN001,D,8,D,8
56178,MN001,D,8,D,8
56180,MN001,D,4,D,4
56181,MN001,D,8,D,8
56183,MN001,D,8,D,8
56185,MN001,D,8,D,8
56186,MN001,D,8,D,8
56187,MN001,D,8,D,8
56201,MN001,D,4,D,4
56207,MN001,D,8,D,8
56208,MN001,D,8,D,8
56209,MN001,D,4,D,4
56210,MN001,D,8,D,8
56211,MN001,D,8,D,8
56212,MN001,D,8,D,8
56214,MN001,D,4,D,4
56215,MN001,D,4,D,4
56216,MN001,D,4,D,4
56218,MN001,D,4,D,4
56219,MN001,D,8,D,8
56220,MN001,D,8,D,8
56221,MN001,D,8,D,8
56222,MN001,D,4,D,4
56223,MN001,D,4,D,4
56224,MN001,D,4,D,4
56225,MN001,D,8,D,8
56226,MN001,D,4,D,4
56227,MN001,D,8,D,8
56228,MN001,D,4,D,4
56229,MN001,D,4,D,4
56230,MN001,D,4,D,4
56231,MN001,D,4,D,4
56232,MN001,D,8,D,8
56235,MN001,D,8,D,8
56236,MN001,D,8,D,8
56237,MN001,D,4,D,4
56239,MN001,D,8,D,8
56240,MN001,D,8,D,8
56241,MN001,D,4,D,4
56243,MN001,D,4,D,4
56244,MN001,D,8,D,8
56245,MN001,D,4,D,4
56248,MN001,D,8,D,8
56249,MN001,D,8,D,8
56251,MN001,D,4,D,4
56252,MN001,D,4,D,4
56253,MN001,D,4,D,4
56255,MN001,D,4,D,4
56256,MN001,D,8,D,8
56257,MN001,D,8,D,8
56258,MN001,D,8,D,8
56260,MN001,D,4,D,4
56262,MN001,D,8,D,8
56263,MN001,D,4,D,4
56264,MN001,D,8,D,8
56265,MN001,D,4,D,4
56266,MN001,D,4,D,4
56267,MN001,D,8,D,8
56270,MN001,D,4,D,4
56271,MN001,D,4,D,4
56273,MN001,D,4,D,4
56274,MN001,D,8,D,8
56276,MN001,D,8,D,8
56277,MN001,D,4,D,4
56278,MN001,D,8,D,8
56279,MN001,D,4,D,4
56280,MN001,D,8,D,8
56281,MN001,D,4,D,4
56282,MN001,D,4,D,4
56283,MN001,D,4,D,4
56284,MN001,D,4,D,4
56285,MN001,D,4,D,4
56287,MN001,D,4,D,4
56288,MN001,D,4,D,4
56289,MN001,D,4,D,4
56291,MN001,D,8,D,8
56292,MN001,D,4,D,4
56293,MN001,D,4,D,4
56294,MN001,D,4,D,4
56295,MN001,D,4,D,4
56296,MN001,D,8,D,8
56297,MN001,D,4,D,4
56301,MN001,D,4,D,4
56302,MN001,D,8,D,8
56303,MN001,D,4,D,4
56304,MN001,D,4,D,4
56307,MN001,D,4,D,4
56308,MN001,D,4,D,4
56309,MN001,D,8,D,8
56310,MN001,D,4,D,4
56311,MN001,D,8,D,8
56312,MN001,D,4,D,4
56313,MN001,D,4,D,4
56314,MN001,D,4,D,4
56315,MN001,D,8,D,8
56316,MN001,D,4,D,4
56317,MN001,D,4,D,4
56318,MN001,D,4,D,4
56319,MN001,D,8,D,8
56320,MN001,D,4,D,4
56321,MN001,D,4,D,4
56323,MN001,D,8,D,8
56324,MN001,D,8,D,8
56325,MN001,D,4,D,4
56326,MN001,D,8,D,8
56327,MN001,D,8,D,8
56328,MN001,D,4,D,4
56329,MN001,D,4,D,4
56330,MN001,D,4,D,4
56331,MN001,D,4,D,4
56332,MN001,D,8,D,8
56333,MN001,D,4,D,4
56334,MN001,D,4,D,4
56335,MN001,D,4,D,4
56336,MN001,D,4,D,4
56338,MN001,D,4,D,4
56339,MN001,D,8,D,8
56340,MN001,D,4,D,4
56341,MN001,D,8,D,8
56342,MN001,D,4,D,4
56343,MN001,D,8,D,8
56344,MN001,D,4,D,4
56345,MN001,D,4,D,4
56347,MN001,D,4,D,4
56349,MN001,D,8,D,8
56350,MN001,D,4,D,4
56352,MN001,D,4,D,4
56353,MN001,D,4,D,4
56354,MN001,D,8,D,8
56355,MN001,D,4,D,4
56356,MN001,D,4,D,4
56357,MN001,D,4,D,4
56358,MN001,D,4,D,4
56359,MN001,D,4,D,4
56360,MN001,D,4,D,4
56361,MN001,D,8,D,8
56362,MN001,D,4,D,4
56363,MN001,D,4,D,4
56364,MN001,D,4,D,4
56367,MN001,D,4,D,4
56368,MN001,D,4,D,4
56369,MN001,D,4,D,4
56371,MN001,D,4,D,4
56372,MN001,D,4,D,4
56373,MN001,D,4,D,4
56374,MN001,D,4,D,4
56375,MN001,D,4,D,4
56376,MN001,D,4,D,4
56377,MN001,D,4,D,4
56378,MN001,D,4,D,4
56379,MN001,D,4,D,4
56381,MN001,D,8,D,8
56382,MN001,D,4,D,4
56384,MN001,D,4,D,4
56385,MN001,D,4,D,4
56386,MN001,D,4,D,4
56387,MN001,D,4,D,4
56388,MN001,D,4,D,4
56389,MN001,D,4,D,4
56393,MN001,D,4,D,4
56395,MN001,D,4,D,4
56396,MN001,D,4,D,4
56398,MN001,D,8,D,8
56399,MN001,D,4,D,4
56401,MN001,D,4,D,4
